Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Taylor Bednar","AKR",,1,1,18.56249944679441,7,1,0,0,0,5.1,36,8,13,11,1,8,4,2,0,4,"Taylor Bednar","sa3066292",
"Vance Bonior","MASS",,0,0,7.714285977032729,3,0,0,0,0,4.2,23,5,5,4,1,2,1,0,0,4,"Vance Bonior","sa3066294",
"Ross Fowler","UNLV",,0,0,12.705882709331588,5,0,0,0,0,5.2,38,9,8,8,0,9,3,2,0,4,"Ross Fowler","sa3066313",
"Logan Voelz","FIU",19,0,0,21.600000514984142,3,0,0,0,0,1.2,14,5,4,4,0,4,0,0,0,4,"Logan Voelz","sa3066348",
"Jonathan Dobis","MINN",19,0,0,12.461538004451972,6,0,0,0,0,8.2,48,11,12,12,1,9,2,1,0,4,"Jonathan Dobis","sa3066378",
"Carson Renner","PSU",,0,0,22.5,4,0,0,0,0,2,22,3,8,5,0,8,4,3,0,4,"Carson Renner","sa3066394",
"Trevor Nickerson","UCSD",,0,0,8.100000193119053,4,0,0,0,0,3.1,19,7,5,3,0,1,0,0,0,4,"Trevor Nickerson","sa3066442",
"Aidan Carey","GW",,0,2,12,10,0,0,0,0,6,36,13,8,8,1,1,3,1,0,4,"Aidan Carey","sa3066469",
"Drew Harris","GW",,1,0,13,7,1,0,0,0,9,50,11,14,13,5,11,1,2,0,4,"Drew Harris","sa3066480",
"Kash Ferris","OKST",19,0,0,0,2,0,0,0,0,2,7,1,0,0,0,0,0,0,0,4,"Kash Ferris","sa3066568",
"Niko Christon","CCSU",,0,0,6.428571428571429,6,0,0,0,0,7,37,8,9,5,0,5,1,1,0,4,"Niko Christon","sa3066607",
"Alexander Kasbarian","CCSU",,0,0,6.096774381107649,7,0,0,0,0,10.1,47,10,7,7,0,5,3,0,1,4,"Alexander Kasbarian","sa3066624",
"Aaron England","LOU",19,0,0,8.30769200296798,5,0,0,0,0,4.1,24,6,4,4,1,4,0,3,0,4,"Aaron England","sa3066675",
"Noah Terzo","CCSU",,0,0,9.720000370788588,6,0,0,0,0,8.1,43,11,9,9,0,6,1,3,0,4,"Noah Terzo","sa3066714",
"Julio Ramos","LAM",,0,0,0,3,0,0,0,0,2,12,2,0,0,0,5,0,1,0,4,"Julio Ramos","sa3066804",
"Corey Richardson","JKST",,0,0,0,2,0,0,0,0,2.1,11,3,1,0,0,0,1,0,0,4,"Corey Richardson","sa3066805",
"Rex Tedder","CARK",,0,0,32.40000077247621,2,1,0,0,0,1.2,16,6,8,6,3,3,1,1,0,4,"Rex Tedder","sa3066807",
"Michael Yeager","UVA",,0,0,0,4,0,0,0,0,3.1,15,1,2,0,0,4,0,1,0,4,"Michael Yeager","sa3066853",
"Nathan Hiscox","LEM",,0,0,15,3,0,0,0,0,3,18,6,5,5,2,2,1,1,0,4,"Nathan Hiscox","sa3066895",
"Connor Lehman","ALA",,0,0,14.538461005193968,9,0,0,0,0,4.1,25,7,7,7,0,3,1,1,0,4,"Connor Lehman","sa3066985",
"Braxton Lewis","TNTC",19,0,0,21,4,0,0,0,0,3,19,7,7,7,1,3,0,3,0,4,"Braxton Lewis","sa3067077",
"Lucien Wechsberg","PEPP",,0,0,0,6,2,0,0,0,9,36,6,0,0,0,3,2,0,0,4,"Lucien Wechsberg","sa3067096",
"Fareed Ahmed","UCR",,0,0,0,7,0,0,0,0,3,17,4,2,0,0,2,2,1,0,3,"Fareed Ahmed","sa3025813",
"Tommy Allman","OKST",22,0,0,18.900000450611124,5,0,0,0,0,3.1,21,6,7,7,1,5,0,0,0,3,"Tommy Allman","sa3025942",
"Evan Alwine","FIU",20,0,0,27,1,0,0,0,0,1,6,2,3,3,1,1,0,1,0,3,"Evan Alwine","sa3025986",
"Caio Araujo","ALST",,0,0,4.5,1,0,0,0,0,2,11,3,2,1,0,1,0,1,0,3,"Caio Araujo","sa3026141",
"Andrew Argenziano","COLU",,0,0,18,3,0,0,0,1,4,27,10,10,8,0,2,2,2,0,3,"Andrew Argenziano","sa3026174",
"Blake Bevis","BALL",,0,0,0,2,0,0,0,0,1.1,7,0,0,0,0,2,1,0,0,3,"Blake Bevis","sa3027110",
"Sam Boyle","ORE",,0,0,4.263157787745682,9,0,0,0,0,6.1,28,4,3,3,0,3,3,0,0,3,"Sam Boyle","sa3027525",
"Ryan Bradley","RUTG",23,1,0,5.062499849125747,6,0,0,0,0,5.1,26,4,3,3,1,6,1,0,0,3,"Ryan Bradley","sa3027551",
"Luke Brown","CLEM",,0,0,27.00000091961455,5,0,0,0,0,2.1,17,7,7,7,3,1,2,0,0,3,"Luke Brown","sa3027855",
"Carter Campau","CMU",22,0,0,2.7000000643730178,6,0,0,0,0,3.1,18,5,2,1,0,3,0,0,0,3,"Carter Campau","sa3028310",
"Joseph Carbone","ACU",,0,0,21.600000514984142,5,0,0,0,0,1.2,13,2,4,4,1,6,0,0,0,3,"Joseph Carbone","sa3028412",
"Jack Clark","FOR",,1,0,16.200000386238106,4,0,0,0,0,3.1,24,5,6,6,2,8,2,1,0,3,"Jack Clark","sa3028981",
"Blaine Cockburn","ME",,0,0,27.00000064373018,3,0,0,0,0,1.2,16,2,6,5,0,4,4,0,0,3,"Blaine Cockburn","sa3029087",
"Mason Compton","WOF",,0,0,13.5,1,1,0,0,0,2,12,5,3,3,0,1,0,0,0,3,"Mason Compton","sa3029233",
"Cooper Cooksey","USA",22,0,0,13.50000032186509,3,0,0,0,0,3.1,19,6,5,5,2,2,1,0,0,3,"Cooper Cooksey","sa3029320",
"Hudson Cornett","BELL",,1,0,6.75,7,0,0,0,0,8,43,13,6,6,1,7,1,2,0,3,"Hudson Cornett","sa3029395",
"Kai Cottle","MRST",,0,0,8.30769200296798,6,0,0,0,0,4.1,23,6,4,4,1,2,3,1,0,3,"Kai Cottle","sa3029454",
"Aidan Denham","UMBC",,1,0,15.428571428571429,7,0,0,0,0,7,42,12,14,12,2,9,1,1,0,3,"Aidan Denham","sa3030141",
"Erick Diez","LBSU",20,0,0,13.49999959766866,4,0,0,0,0,2.2,18,2,4,4,0,6,1,1,0,3,"Erick Diez","sa3030309",
"Conner Doucet","TXST",,0,0,0,5,0,0,0,0,3.1,16,1,0,0,0,4,1,0,0,3,"Conner Doucet","sa3030502",
"McCarty English","USM",,0,1,22.5,5,1,0,0,0,2,23,7,8,5,2,7,2,1,0,3,"McCarty English","sa3030948",
"Jack Finn","ILST",20,0,0,11.571428965549092,3,0,0,0,0,2.1,16,4,4,3,2,2,1,2,0,3,"Jack Finn","sa3031347",
"Ethan Firestein","BUCK",,0,0,5.4000001287460355,3,0,0,0,0,1.2,12,1,1,1,0,6,0,2,0,3,"Ethan Firestein","sa3031360",
"Sean Flowers","AKR",24,0,0,13.5,3,0,0,0,0,2,11,2,3,3,0,2,1,2,0,3,"Sean Flowers","sa3031481",
"Carter Foss","BYU",22,0,1,29.700000708103197,5,0,0,0,0,3.1,23,7,11,11,1,5,2,0,0,3,"Carter Foss","sa3031568",
"Easton Fritcher","STMN",21,0,0,18,2,0,0,0,0,1,7,3,2,2,0,1,0,0,0,3,"Easton Fritcher","sa3031733",
"Christo Garrelts","ELON",,0,0,14.142857142857142,8,0,0,0,0,7,44,14,11,11,1,8,3,1,0,3,"Christo Garrelts","sa3031993",
"Kenny Glover","AAMU",,0,0,18.900000450611124,2,0,0,0,0,3.1,22,4,8,7,1,5,3,1,0,3,"Kenny Glover","sa3032318",
"Dallas Hairfield","LONG",21,0,1,12.789473363237045,7,0,0,0,0,6.1,37,7,11,9,1,8,3,1,0,3,"Dallas Hairfield","sa3032982",
"Logan Hamm","LAM",,1,0,5.4000001287460355,4,0,0,0,0,3.1,18,5,2,2,0,3,0,1,0,3,"Logan Hamm","sa3033093",
"Hayden Hattenbach","UCSB",,0,0,33.74999899417165,3,0,0,0,0,1.1,12,2,5,5,0,6,0,2,0,3,"Hayden Hattenbach","sa3033392",
"Joseph Hauser","NE",20,0,0,6.74999979883433,6,0,0,0,0,5.1,24,5,4,4,0,3,1,0,0,3,"Joseph Hauser","sa3033408",
"Dylan Hawkes","UTU",,0,1,77.14285977032729,6,2,0,0,0,2.1,35,8,20,20,0,17,3,5,0,3,"Dylan Hawkes","sa3033422",
"Cole Heath","WKU",23,0,0,2.7000000643730178,4,2,0,0,0,6.2,25,4,2,2,1,0,2,0,0,3,"Cole Heath","sa3033491",
"Kellan Heney","RICH",,0,0,10.384615003709976,6,0,0,0,0,4.1,26,11,7,5,3,0,2,0,0,3,"Kellan Heney","sa3033602",
"Braden Hofmeyer","WOF",,0,0,16.2,5,1,0,0,0,5,35,13,14,9,0,3,1,1,0,3,"Braden Hofmeyer","sa3033926",
"Nathan Huy","UCSD",,0,0,12,3,0,0,0,0,3,15,2,4,4,2,4,0,0,0,3,"Nathan Huy","sa3034380",
"Chase Jarnagin","COFC",,0,0,16.874999497085824,4,0,0,0,0,2.2,16,3,5,5,0,3,2,0,0,3,"Chase Jarnagin","sa3034590",
"Josh Johnson","SCU",,0,0,5.4000001287460355,3,3,0,0,0,3.1,20,8,4,2,0,1,0,0,0,3,"Josh Johnson","sa3034770",
"Stephen Katch","MSM",,0,0,6,8,0,0,0,0,9,43,7,7,6,0,5,4,1,0,3,"Stephen Katch","sa3035108",
"Nolan Kemp","STMN",22,0,0,11.571428965549092,3,0,0,0,0,2.1,15,4,4,3,0,4,0,0,0,3,"Nolan Kemp","sa3035243",
"Jake Kennedy","OKST",20,0,0,0,2,0,0,0,0,2.1,7,1,0,0,0,0,0,1,0,3,"Jake Kennedy","sa3035269",
"Kyle Kesel","WRST",,0,0,26.99999919533732,5,0,0,0,0,2.2,19,3,9,8,1,7,1,0,0,3,"Kyle Kesel","sa3035308",
"Will Kiesel","LAM",,0,0,15.428571954065458,3,0,0,0,0,2.1,17,4,4,4,0,6,0,1,0,3,"Will Kiesel","sa3035349",
"Mason Koch","AUB",22,0,0,3,3,0,0,0,0,3,16,4,2,1,0,1,1,0,0,3,"Mason Koch","sa3035577",
"Mason Kosowick","RGV",22,0,0,0,2,0,0,0,0,1.2,9,0,0,0,0,3,1,0,0,3,"Mason Kosowick","sa3035652",
"Jackson Kraemer","RICH",21,0,0,8.437499748542912,4,1,0,0,0,5.1,28,10,5,5,1,3,0,3,0,3,"Jackson Kraemer","sa3035671",
"Carter Krosky","UVU",,0,0,3.6,14,0,0,0,0,10,44,8,4,4,2,2,4,0,0,3,"Carter Krosky","sa3035733",
"Wyatt Land","UGA",19,0,0,33.74999899417165,2,0,0,0,0,1.1,10,4,5,5,0,2,0,0,0,3,"Wyatt Land","sa3035900",
"Drew Leach","BAY",,1,0,8.437499748542912,6,0,0,0,0,5.1,26,7,5,5,1,4,1,3,0,3,"Drew Leach","sa3036102",
"Zach Lewis","APP",23,0,0,2.25,5,0,0,0,0,4,16,1,1,1,0,4,0,3,0,3,"Zach Lewis","sa3036314",
"James Lordi","UCF",21,0,0,3,4,0,0,0,0,3,16,3,1,1,0,1,2,1,0,3,"James Lordi","sa3036563",
"Colin Maloney","URI",,0,0,6.74999979883433,3,0,0,0,0,2.2,17,3,2,2,0,6,1,1,0,3,"Colin Maloney","sa3036930",
"Kevin Matos","TNTC",23,0,0,16.874999497085824,4,1,0,0,0,2.2,14,1,5,5,1,5,0,0,0,3,"Kevin Matos","sa3037309",
"Cameron Mayer","CONN",24,0,0,13.5,3,0,0,0,0,2,11,3,4,3,0,2,0,1,0,3,"Cameron Mayer","sa3037374",
"Cam'ron McCoy","JKST",,0,0,18,2,0,0,0,0,1,9,1,2,2,0,3,1,2,0,3,"Cam'ron McCoy","sa3037505",
"Cole McMichael","BELL",,0,0,9.346153503338979,8,0,0,0,0,8.2,49,9,10,9,1,8,4,3,0,3,"Cole McMichael","sa3037709",
"Frankie Melendez","STO",,0,0,15.428571954065458,5,0,0,0,0,4.2,26,8,8,8,2,4,0,0,0,3,"Frankie Melendez","sa3037816",
"Edward Mendoza","UIW",22,0,0,6.480000247192392,7,0,0,0,0,8.1,40,8,7,6,2,7,2,2,0,3,"Edward Mendoza","sa3037859",
"Will Mercer","TEX",,0,1,9,3,0,0,0,0,2,12,4,2,2,0,2,0,1,0,3,"Will Mercer","sa3037890",
"Andrew Miehe","PENN",,0,0,17.65384550630696,7,0,0,0,0,8.2,58,16,20,17,3,10,6,2,0,3,"Andrew Miehe","sa3037988",
"James Morice","NE",21,0,0,9.818181605378463,4,0,0,0,0,3.2,22,4,6,4,0,5,1,0,0,3,"James Morice","sa3038375",
"Wyatt Novara","MICH",20,0,0,21.214286436840005,6,1,0,0,0,4.2,31,9,12,11,1,8,1,2,0,3,"Wyatt Novara","sa3038946",
"Jodany Ofarril-Ortiz","MVSU",,0,1,22.09090861210154,5,0,0,0,0,7.1,48,19,20,18,3,4,1,0,0,3,"Jodany Ofarril-Ortiz","sa3039056",
"Jack O'Malley","BUCK",20,0,1,50.142858850712734,3,2,0,0,0,2.1,23,5,13,13,0,9,3,3,3,3,"Jack O'Malley","sa3039149",
"Will Palmer","CAM",20,0,1,33,4,0,0,0,0,3,21,7,11,11,2,3,3,2,0,3,"Will Palmer","sa3039389",
"Aryan Patel","CIT",,0,0,0,4,0,0,0,0,3.1,14,2,0,0,0,2,0,0,0,3,"Aryan Patel","sa3039525",
"Cole Pauley","M-OH",,0,0,22.5,4,0,0,0,0,2,19,6,5,5,1,5,2,0,0,3,"Cole Pauley","sa3039558",
"Will Pearson","IOWA",23,0,0,5.785714482774546,7,0,0,0,0,4.2,29,7,4,3,0,5,1,0,0,3,"Will Pearson","sa3039612",
"Peter Phillips","FAIR",24,0,1,9.580645456026307,20,0,0,0,0,20.2,103,34,23,22,4,6,4,2,0,3,"Peter Phillips","sa3039872",
"Davin Pollard","APSU",22,0,0,15,4,1,0,0,0,3,16,2,5,5,1,5,0,2,0,3,"Davin Pollard","sa3040048",
"Ryan Reynolds","BYU",24,0,0,15.428571954065458,2,0,0,0,0,2.1,16,6,4,4,1,3,0,1,0,3,"Ryan Reynolds","sa3040660",
"Billy Rice","SIE",,0,0,12,4,0,0,0,0,3,23,4,4,4,0,7,3,0,0,3,"Billy Rice","sa3040682",
"Gus Rogers","UNO",21,0,0,9,4,0,0,0,0,3,21,7,5,3,0,4,1,0,0,3,"Gus Rogers","sa3041049",
"Matt Rowe","SIE",22,0,1,27.00000091961455,5,0,0,0,0,2.1,20,7,7,7,1,7,2,0,0,3,"Matt Rowe","sa3041221",
"Reed Scott","OMA",,0,1,20.24999939650299,3,0,0,0,0,1.1,9,2,4,3,0,1,2,1,0,3,"Reed Scott","sa3041864",
"Waylon Sebren","LR",22,0,0,13.49999959766866,4,0,0,0,0,2.2,18,0,5,4,0,7,3,0,0,3,"Waylon Sebren","sa3041906",
"Levi Strahm","YALE",,0,1,13.500000459807275,4,0,0,0,0,4.2,27,7,8,7,0,4,1,0,0,3,"Levi Strahm","sa3043201",
"Colton Sundloff","UNLV",22,0,0,10.800000257492071,3,0,0,0,0,1.2,13,3,3,2,0,5,0,2,0,3,"Colton Sundloff","sa3043334",
"Justin Sweeney","JOES",,0,1,15,1,1,0,0,0,3,17,4,5,5,1,2,2,1,0,3,"Justin Sweeney","sa3043395",
"Mike Sweeney","HOF",,0,0,8.640000329589856,6,0,0,0,0,8.1,42,12,11,8,3,3,4,0,0,3,"Mike Sweeney","sa3043397",
"Dallas Tease","FAMU",,0,0,21.214286436840005,5,1,0,0,0,4.2,32,10,11,11,3,8,0,1,0,3,"Dallas Tease","sa3043597",
"Stirling Thomas","NCAT",24,0,0,19.636363210756926,7,0,0,0,0,3.2,25,4,8,8,1,7,3,1,0,3,"Stirling Thomas","sa3043731",
"Seth Thompson","NDSU",,0,0,9.642857471290911,6,0,0,0,0,4.2,27,5,5,5,0,6,3,0,0,3,"Seth Thompson","sa3043781",
"Niall Todd","EKU",,0,0,48.60000115871432,4,0,0,0,0,1.2,21,5,11,9,0,7,3,2,0,3,"Niall Todd","sa3043882",
"Lukas Touma","EIU",23,0,0,0,5,0,0,0,0,3.1,12,0,0,0,0,2,1,1,0,3,"Lukas Touma","sa3043986",
"Jax Traeger","TCU",21,0,0,0,2,0,0,0,0,1.1,7,1,0,0,0,2,0,2,0,3,"Jax Traeger","sa3044006",
"Carson Turnquist","CP",21,0,1,16.874999497085824,4,1,0,0,0,2.2,20,9,5,5,4,2,1,0,0,3,"Carson Turnquist","sa3044178",
"AJ Valle","COLU",,0,0,24.30000057935716,4,0,0,0,0,3.1,23,8,9,9,3,2,3,2,0,3,"AJ Valle","sa3044309",
"Jaden Varner","KENT",22,0,0,13.50000032186509,8,0,0,0,0,3.1,18,2,5,5,0,4,2,1,0,3,"Jaden Varner","sa3044380",
"Cade Vota","BUT",,0,1,18.409090510084617,8,0,0,0,0,7.1,51,12,15,15,2,9,9,0,0,3,"Cade Vota","sa3044582",
"Caden Wade","ALCN",,0,0,12.103447877836297,10,0,0,0,0,9.2,55,21,18,13,2,3,0,5,0,3,"Caden Wade","sa3044603",
"Dylan Waite","HAW",21,2,0,2.4545454013446157,8,1,0,0,0,3.2,23,4,1,1,0,4,4,1,0,3,"Dylan Waite","sa3044636",
"Carter Wall","UTAH",20,0,1,26.99999919533732,8,0,0,0,0,5.1,40,14,17,16,2,8,3,2,0,3,"Carter Wall","sa3044689",
"Lee Watson","CHSO",,0,0,14.850000354051598,5,0,0,0,0,6.2,40,7,11,11,1,10,3,0,0,3,"Lee Watson","sa3044861",
"Daniel Wissler","MIZ",,0,0,4.9090908026892315,2,2,0,0,0,3.2,16,3,2,2,0,0,2,0,0,3,"Daniel Wissler","sa3045482",
"Owen Zadrozny","MRMK",23,0,0,1.5,9,0,0,0,0,6,36,5,5,1,0,10,2,5,0,3,"Owen Zadrozny","sa3045780",
"Sam Barrouk","SBU",,0,0,14.727272408067694,2,1,0,0,0,3.2,20,4,6,6,1,5,0,1,0,3,"Sam Barrouk","sa3058562",
"Blake Bell","UNM",,0,0,20.24999939650299,3,0,0,0,0,2.2,17,3,6,6,2,5,2,0,0,3,"Blake Bell","sa3058603",
"Ethan Borggren","NU",,2,0,6.545454545454546,8,0,0,0,0,11,54,15,8,8,3,6,1,0,0,3,"Ethan Borggren","sa3058681",
"Dante Cano","AMCC",,0,0,18.900000450611124,6,0,0,0,0,3.1,20,2,8,7,1,7,1,1,0,3,"Dante Cano","sa3058805",
"Camden Clewett","BAY",,0,0,6.230769002225986,5,0,0,0,0,4.1,21,2,3,3,0,5,1,2,0,3,"Camden Clewett","sa3058884",
"Kolt Davis","VAL",,0,1,20.52000078277591,10,0,0,0,0,8.1,56,19,21,19,0,14,1,4,0,3,"Kolt Davis","sa3059005",
"Will Eldridge","IU",21,0,0,7.363636204033847,5,0,0,0,0,3.2,22,3,3,3,0,5,3,2,0,3,"Will Eldridge","sa3059125",
"Jack Fishel","LIN",,0,1,23.142857931098185,4,0,0,0,0,2.1,17,5,7,6,2,2,2,1,0,3,"Jack Fishel","sa3059188",
"Mateo Gray","UCF",19,0,0,0,4,0,0,0,0,3.1,16,2,2,0,0,4,0,0,0,3,"Mateo Gray","sa3059342",
"Devin Grazzal","DAY",,0,1,15.187499547377243,4,0,0,0,0,5.1,30,10,10,9,1,4,1,0,0,3,"Devin Grazzal","sa3059344",
"Matt Guthmiller","TAR",,0,0,8.526315575491363,8,0,0,0,0,6.1,33,9,8,6,2,2,2,0,0,3,"Matt Guthmiller","sa3059379",
"Dalton Hazlett","CAM",,0,0,15.75,3,0,0,0,0,4,22,7,7,7,2,3,0,2,0,3,"Dalton Hazlett","sa3059444",
"Micah Henson","KSU",19,0,0,7.714285977032729,3,0,0,0,0,2.1,10,0,2,2,0,3,1,1,0,3,"Micah Henson","sa3059470",
"Alex Hernandez","GT",,0,1,6.136363503361539,6,1,0,0,2,7.1,29,4,5,5,2,3,1,0,0,3,"Alex Hernandez","sa3059474",
"Brent Herrmann","HPU",23,0,0,13.49999959766866,6,0,0,0,0,5.1,34,7,9,8,2,8,2,2,0,3,"Brent Herrmann","sa3059484",
"Cody Heselton","MRST",,0,0,6.74999979883433,4,0,0,0,0,2.2,18,8,2,2,1,3,0,1,0,3,"Cody Heselton","sa3059487",
"Bryson Hoff","WVU",19,0,0,27.00000064373018,6,0,0,0,0,1.2,15,4,5,5,0,3,2,2,0,3,"Bryson Hoff","sa3059504",
"Devin Hunt","HC",,0,0,94.49999718368062,4,0,0,0,0,1.1,24,6,15,14,1,9,4,1,0,3,"Devin Hunt","sa3059551",
"Andrew Ildefonso","FIU",20,0,1,4.263157787745682,5,1,0,0,0,6.1,27,4,3,3,0,4,2,0,0,3,"Andrew Ildefonso","sa3059562",
"Johnny Knox","QUIN",,0,0,0,6,0,0,0,1,5.1,21,0,0,0,0,4,0,2,0,3,"Johnny Knox","sa3059708",
"Ryan Kucy","SBU",,0,1,12.15000028967858,4,0,0,0,0,6.2,36,11,11,9,0,1,3,0,0,3,"Ryan Kucy","sa3059729",
"Cole Lanford","ODU",,0,1,12.6,7,0,0,0,0,5,31,9,7,7,1,4,2,0,0,3,"Cole Lanford","sa3059751",
"Angel Lopez","BCU",,0,1,26.99999919533732,4,1,0,0,0,1.1,15,2,6,4,0,6,2,2,0,3,"Angel Lopez","sa3059844",
"Tommy Martorano","ME",,0,0,17.18181780941231,3,0,0,0,0,3.2,28,10,11,7,0,4,3,1,0,3,"Tommy Martorano","sa3059939",
"Noah Melancon","NICH",,0,0,13.499999707395386,8,0,0,0,0,7.1,41,9,13,11,1,10,0,2,0,3,"Noah Melancon","sa3060010",
"Tommy Mitchell","ELON",,0,0,12.342856806540984,10,1,0,0,0,11.2,74,18,19,16,2,15,5,2,0,3,"Tommy Mitchell","sa3060059",
"Robert Orr","PAC",,0,0,0,3,0,0,0,2,3,12,1,0,0,0,1,1,0,0,3,"Robert Orr","sa3060183",
"Dawson Park","TXST",,0,0,20.24999939650299,2,0,0,0,0,1.1,7,1,3,3,0,2,0,0,0,3,"Dawson Park","sa3060209",
"Jack Perotti","NEV",,0,0,0,3,0,0,0,0,1.2,7,0,0,0,0,1,1,0,0,3,"Jack Perotti","sa3060245",
"Austin Puett","LBSU",,0,0,10.124999698251495,4,0,0,0,0,2.2,18,3,3,3,0,5,2,0,0,3,"Austin Puett","sa3060317",
"Brody Roe","KSU",21,0,0,3.115384501112993,7,0,0,0,1,8.2,46,12,9,3,1,6,3,0,0,3,"Brody Roe","sa3060408",
"Zev Salsberg","OSU",,0,0,7.875,10,0,0,0,0,8,39,12,7,7,1,4,1,0,1,3,"Zev Salsberg","sa3060463",
"Lex Sanchez","USF",,0,0,10.384615003709976,6,0,0,0,0,4.1,28,6,5,5,1,9,0,3,0,3,"Lex Sanchez","sa3060473",
"Baylor Sandberg","SAC",,0,0,6,10,1,0,0,0,9,42,6,6,6,0,5,4,1,0,3,"Baylor Sandberg","sa3060475",
"Justin Stimpson","USI",,0,0,18,7,0,0,0,0,4,24,6,8,8,1,5,0,5,0,3,"Justin Stimpson","sa3060676",
"Michael Timberlake","RUTG",,1,1,12.15000028967858,4,0,0,0,1,6.2,38,12,9,9,1,7,1,0,0,3,"Michael Timberlake","sa3060755",
"Daniel Tovar","NEV",,0,1,9.346153503338979,7,0,0,0,0,8.2,46,12,9,9,0,8,2,1,0,3,"Daniel Tovar","sa3060777",
"Elvis Victoriano","AAMU",,0,0,6.75,3,0,0,0,0,4,24,4,3,3,0,6,2,2,0,3,"Elvis Victoriano","sa3060842",
"Andrew Dusablon","EVAN",22,0,0,35.10000083684923,6,0,0,0,0,3.1,29,4,13,13,0,10,5,2,0,3,"Andrew Dusablon","sa3062589",
"Ziegen Farley","BYU",22,0,0,33.74999899417165,4,0,0,0,0,2.2,22,5,11,10,1,6,3,3,1,3,"Ziegen Farley","sa3062594",
"Phin Scott","W&M",,0,0,6,9,1,0,0,0,9,46,11,9,6,1,6,2,1,0,3,"Phin Scott","sa3062677",
"Kendall Brookins","MVSU",,0,0,18,1,0,0,0,0,1,6,2,2,2,1,0,1,0,0,3,"Kendall Brookins","sa3062816",
"Jack Ketchum","ALA",,0,0,27.00000064373018,4,0,0,0,0,1.2,13,4,5,5,1,2,2,0,0,3,"Jack Ketchum","sa3062860",
"Brodie McFadden","QUC",22,0,0,32.40000077247621,5,0,0,0,0,1.2,19,3,7,6,0,8,2,5,0,3,"Brodie McFadden","sa3062871",
"Matt Spada","BC",21,1,0,8.30769200296798,5,0,0,0,0,4.1,18,4,4,4,1,2,0,1,0,3,"Matt Spada","sa3062906",
"Kross Howarth","TULN",,0,0,9,2,0,0,0,0,2,11,2,2,2,0,2,1,0,0,3,"Kross Howarth","sa3065058",
"Harry Pelzman","UCSD",,0,0,17.052631150982727,8,0,0,0,0,6.1,41,7,12,12,0,10,6,1,0,3,"Harry Pelzman","sa3065109",
"Carson Phillips","MERC",,0,0,27.00000064373018,4,0,0,0,0,3.1,25,10,10,10,1,4,2,1,0,3,"Carson Phillips","sa3065112",
"Walker Shaw","MTSU",,0,0,27.00000064373018,3,0,0,0,0,1.2,12,3,6,5,0,4,0,0,0,3,"Walker Shaw","sa3065131",
"Jorgie Vazquez","SOU",,0,1,19.5,8,0,0,0,0,6,41,12,13,13,1,4,7,1,0,3,"Jorgie Vazquez","sa3065155",
"Chase Cartron","TROY",,0,0,13.49999959766866,3,0,0,0,0,2.2,17,4,7,4,0,2,2,1,0,3,"Chase Cartron","sa3065266",
"Carson French","NKU",20,0,0,9.52941203199869,7,0,0,0,0,5.2,27,8,6,6,3,2,1,1,0,3,"Carson French","sa3065303",
"Alex Gay","LOU",,0,0,18,7,0,0,0,0,4,22,5,8,8,1,4,1,6,0,3,"Alex Gay","sa3065306",
"Tyler Jones","ORE",,0,0,0,2,0,0,0,0,2.1,11,2,0,0,0,1,1,0,0,3,"Tyler Jones","sa3065334",
"Caleb Koskie","IU",,0,0,16.200000386238106,5,0,0,0,0,3.1,22,6,6,6,1,4,2,1,0,3,"Caleb Koskie","sa3065341",
"Brayden Mazzacano","ILL",19,0,0,10.8,3,1,0,0,0,5,26,9,6,6,2,2,1,1,0,3,"Brayden Mazzacano","sa3065362",
"Thomas Reinholt","LAM",,0,0,0,2,0,0,0,0,1.1,6,1,0,0,0,0,1,1,0,3,"Thomas Reinholt","sa3065394",
"Devin Wolff","CONN",,0,0,19.285714942581823,3,0,0,0,0,2.1,17,4,6,5,1,6,0,3,0,3,"Devin Wolff","sa3065449",
"Cooper Parks","SC",,0,0,14.142857142857142,7,0,0,0,0,7,36,10,11,11,3,8,0,2,0,3,"Cooper Parks","sa3065588",
"Bryan Yang","BRWN",,0,2,10.80000041198732,8,2,0,0,0,16.2,100,30,26,20,1,12,10,3,0,3,"Bryan Yang","sa3065628",
"Solomon James","UIW",,0,0,15,2,0,0,0,0,3,20,6,5,5,0,6,0,2,0,3,"Solomon James","sa3065813",
"Gabe Jones","BALL",20,1,0,12.789473363237045,6,0,0,0,0,6.1,35,11,9,9,3,6,1,4,0,3,"Gabe Jones","sa3065814",
"Jarrett Maresco","USA",22,1,0,6.428571428571429,6,0,0,0,0,7,31,6,5,5,1,3,1,0,0,3,"Jarrett Maresco","sa3065822",
"Reece Marley","ILL",23,0,0,15.428571954065458,4,1,0,0,0,4.2,27,8,8,8,4,4,2,4,0,3,"Reece Marley","sa3065823",
"Lucas Alaniz","CAL",,1,0,12.461538004451972,8,0,0,0,0,8.2,51,11,13,12,3,12,2,2,0,3,"Lucas Alaniz","sa3065897",
"Logan Grubb","UK",,0,0,0,2,0,0,0,0,1.1,7,1,0,0,0,2,0,0,0,3,"Logan Grubb","sa3065926",
